Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
06-05-2017,Dorothy Badders,Texas,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,-57.95
06-05-2017,Mick Brown,North Carolina,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.54,11,-52.55
06-05-2017,Mick Brown,North Carolina,Technology,Phones,GE 30524EE4,627.17,4,70.56
06-05-2017,Mick Brown,North Carolina,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,39.69
06-05-2017,Trudy Schmidt,California,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,41.29
06-05-2017,Doug Bickford,Arizona,Office Supplies,Paper,Xerox 1883,84.42,4,27.44
06-05-2017,Jeremy Farry,Illinois,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,191.97,4,28.8
07-05-2017,Rick Wilson,Michigan,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,423.01
07-05-2017,Rick Wilson,Michigan,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,1,7.46
07-05-2017,Rick Wilson,Michigan,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,119.2
07-05-2017,Rick Wilson,Michigan,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.44,2,18.46
07-05-2017,Adam Bellavance,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.8
07-05-2017,Carlos Soltero,California,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94,7,52.49
08-05-2017,Maribeth Dona,Ohio,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,-2.06
08-05-2017,Penelope Sewall,California,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.95,6,1049.99
08-05-2017,Don Jones,Pennsylvania,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.06,3,-23.78
08-05-2017,Michelle Moray,California,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,22.7
08-05-2017,Ed Braxton,Texas,Office Supplies,Paper,Xerox 1997,41.47,8,14.52
09-05-2017,Matt Connell,North Carolina,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.23,3,22.02
09-05-2017,Matt Connell,North Carolina,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,25.88
09-05-2017,Laurel Beltran,Washington,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,46.23
09-05-2017,Laurel Beltran,Washington,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,26.07
09-05-2017,Laurel Beltran,Washington,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,63.11
09-05-2017,Laurel Beltran,Washington,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.68
09-05-2017,Laurel Beltran,Washington,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,87.99
11-05-2017,Liz Pelletier,Washington,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,16.85
11-05-2017,Liz Pelletier,Washington,Office Supplies,Labels,Avery 50,37.59,3,17.67
11-05-2017,Liz Pelletier,Washington,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.03,2,9.44
11-05-2017,Julie Kriz,Texas,Office Supplies,Art,Newell 348,5.25,2,0.59
11-05-2017,Julie Kriz,Texas,Office Supplies,Storage,Safco Commercial Shelving,74.42,2,-14.88
11-05-2017,Julie Kriz,Texas,Office Supplies,Paper,Xerox 1927,6.85,2,2.14
11-05-2017,Julie Kriz,Texas,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,8,1,-7
11-05-2017,Todd Sumrall,Arizona,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,-356.96
11-05-2017,Zuschuss Carroll,New York,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,12.74
12-05-2017,Alyssa Crouse,Texas,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,-15.99
12-05-2017,Alyssa Crouse,Texas,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,-53.07
12-05-2017,Chloris Kastensmidt,Massachusetts,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6,5,42.05
12-05-2017,Julie Prescott,Ohio,Office Supplies,Art,Newell 347,10.27,3,1.16
12-05-2017,Charles Sheldon,California,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,4.77
12-05-2017,Charles Sheldon,California,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,2.1
12-05-2017,Charles Sheldon,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5,-10.71
12-05-2017,Charles Sheldon,California,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.17,4,6.47
12-05-2017,Jonathan Howell,Ohio,Office Supplies,Labels,Avery 501,5.9,2,1.99
12-05-2017,Cynthia Arntzen,New Jersey,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,15.43
12-05-2017,Cynthia Arntzen,New Jersey,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,2.96
12-05-2017,Cynthia Arntzen,New Jersey,Office Supplies,Supplies,Acme Titanium Bonded Scissors,17,2,4.42
12-05-2017,Cynthia Arntzen,New Jersey,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,34.96
13-05-2017,Ross Baird,California,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48,8,27.49
13-05-2017,Brian Moss,Indiana,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,81.43
13-05-2017,Brian Moss,Indiana,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,3,411.74
13-05-2017,Brian Moss,Indiana,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3,158.75
13-05-2017,Brian Moss,Indiana,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,2,95.46
13-05-2017,Brian Moss,Indiana,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94,3,7.32
13-05-2017,Carl Weiss,Delaware,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,149.76
13-05-2017,Frank Hawley,Tennessee,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.77,2,2.34
13-05-2017,Mick Hernandez,Pennsylvania,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,-124.43
14-05-2017,Pauline Johnson,California,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,6.22
14-05-2017,Pauline Johnson,California,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,601.97
14-05-2017,Eva Jacobs,Mississippi,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9,23.86
14-05-2017,Amy Hunt,New York,Technology,Phones,Google Nexus 5,539.97,3,134.99
14-05-2017,Amy Hunt,New York,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,5.87
14-05-2017,Ken Black,Washington,Office Supplies,Paper,Xerox 1917,440.19,9,206.89
14-05-2017,Ken Black,Washington,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,5,1.93
14-05-2017,Greg Tran,Texas,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,-12.85
14-05-2017,Greg Tran,Texas,Office Supplies,Art,Newell 309,46.2,5,5.78
14-05-2017,Greg Tran,Texas,Office Supplies,Paper,Xerox 1936,47.95,3,16.18
14-05-2017,Greg Tran,Texas,Technology,Phones,PayAnywhere Card Reader,7.99,1,0.7
14-05-2017,Greg Tran,Texas,Office Supplies,Paper,Xerox 1937,76.86,2,26.9
14-05-2017,Anthony Jacobs,Maryland,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,1.09
14-05-2017,Anthony Jacobs,Maryland,Office Supplies,Art,Prang Colored Pencils,14.7,5,6.62
14-05-2017,Anthony Jacobs,Maryland,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,9.3
14-05-2017,Anthony Jacobs,Maryland,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,18.89
14-05-2017,Anthony Jacobs,Maryland,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,23.58
14-05-2017,Anthony Jacobs,Maryland,Office Supplies,Labels,Avery 505,74,5,37
14-05-2017,Darren Powers,Ohio,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,-46.54
14-05-2017,Darren Powers,Ohio,Office Supplies,Labels,Avery 502,5.04,2,1.76
14-05-2017,Darren Powers,Ohio,Office Supplies,Paper,Xerox 19,24.78,1,7.75
15-05-2017,Joseph Airdo,Arizona,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1,2.59
15-05-2017,Joseph Airdo,Arizona,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,2,-3.17
15-05-2017,Joseph Airdo,Arizona,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3,5.64
15-05-2017,Jason Fortune-,Washington,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,17.18
15-05-2017,Jason Fortune-,Washington,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.62,2,4.26
15-05-2017,Jason Fortune-,Washington,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,24.86
15-05-2017,Joy Daniels,Illinois,Office Supplies,Paper,Xerox 1880,56.7,2,19.14
15-05-2017,Joy Daniels,Illinois,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,3.48
16-05-2017,John Murray,Ohio,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.02,2,-55.26
18-05-2017,Brosina Hoffman,Pennsylvania,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.05,3,-0.9
18-05-2017,Toby Swindell,New York,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,6.26
18-05-2017,Toby Swindell,New York,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.05,1,1.03
18-05-2017,Susan Gilcrest,Texas,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.87,7,-10.65
18-05-2017,Susan Gilcrest,Texas,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2,1,-3.29
18-05-2017,Susan Gilcrest,Texas,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.93,2,0.67
18-05-2017,Todd Boyes,Georgia,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,4.48
18-05-2017,Todd Boyes,Georgia,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3,75.74
18-05-2017,Todd Boyes,Georgia,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5,15.64
18-05-2017,Todd Boyes,Georgia,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,54.69
18-05-2017,Todd Boyes,Georgia,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2,15.67
18-05-2017,Adrian Barton,Oregon,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,38.78
18-05-2017,Paul Prost,Missouri,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.92
18-05-2017,Paul Prost,Missouri,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,2.3
18-05-2017,Paul Prost,Missouri,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,20.73
18-05-2017,Brendan Murry,Illinois,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,-10.17
18-05-2017,Brendan Murry,Illinois,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.89,1,-0.99
19-05-2017,Annie Thurman,Washington,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.18
19-05-2017,Roland Schwarz,New York,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,109.72
19-05-2017,Roland Schwarz,New York,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,89.31
19-05-2017,Roland Schwarz,New York,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,113.99
19-05-2017,Shahid Collister,Georgia,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,4.07
19-05-2017,Shahid Collister,Georgia,Technology,Phones,Nokia Lumia 925,377.97,3,98.27
19-05-2017,Shahid Collister,Georgia,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,374.63
19-05-2017,Shahid Collister,Georgia,Office Supplies,Paper,Xerox 1945,286.93,7,140.6
19-05-2017,Becky Castell,California,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41,12,42.59
19-05-2017,Becky Castell,California,Office Supplies,Art,Newell 310,3.52,2,1.02
19-05-2017,Becky Castell,California,Office Supplies,Art,Newell 314,5.58,1,1.4
19-05-2017,Becky Castell,California,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32,1,10.9
19-05-2017,John Castell,Georgia,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,91.95
19-05-2017,Patrick Jones,Illinois,Office Supplies,Paper,Things To Do Today Spiral Book,38.02,6,13.78
19-05-2017,Jason Fortune-,Texas,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.99,1,9.6
19-05-2017,Jason Fortune-,Texas,Office Supplies,Labels,Avery 491,13.22,4,4.3
19-05-2017,Adam Hart,Tennessee,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,-35.36
19-05-2017,Adam Hart,Tennessee,Office Supplies,Paper,Xerox 1949,27.89,7,10.11
19-05-2017,Sue Ann Reed,California,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,49.92
19-05-2017,Neil Ducich,Alabama,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,12.82
20-05-2017,Nat Carroll,North Dakota,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,35.62
20-05-2017,Nat Carroll,North Dakota,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4,8.29
20-05-2017,Nat Carroll,North Dakota,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,162.09
20-05-2017,Nat Carroll,North Dakota,Office Supplies,Fasteners,Staples,7.41,3,3.48
20-05-2017,Nat Carroll,North Dakota,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10,7.1
20-05-2017,Chuck Clark,California,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,-97.18
20-05-2017,Chuck Clark,California,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,3.35
20-05-2017,Chuck Clark,California,Technology,Machines,Okidata B400 Printer,343.2,1,38.61
20-05-2017,Allen Rosenblatt,Michigan,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,19.81
20-05-2017,Rick Duston,Nevada,Office Supplies,Binders,Wilson Jones Impact Binders,8.29,2,3
20-05-2017,Rick Duston,Nevada,Technology,Phones,Motorola L703CM,1123.13,9,70.2
20-05-2017,Rick Duston,Nevada,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,18.82
21-05-2017,John Grady,New York,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,72.81
21-05-2017,John Grady,New York,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,5.21
22-05-2017,Laurel Elliston,Illinois,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,-54.6
22-05-2017,Laurel Elliston,Illinois,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.59,2,-2.63
22-05-2017,Laurel Elliston,Illinois,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.34,3,2.51
22-05-2017,Eric Hoffmann,California,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,25.33
22-05-2017,Rob Lucas,California,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,18.83
22-05-2017,Vicky Freymann,California,Office Supplies,Art,Newell 350,9.84,3,2.85
22-05-2017,Vicky Freymann,California,Office Supplies,Art,Newell 333,2.78,1,0.72
23-05-2017,Vivek Sundaresam,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,-6.42
23-05-2017,Ken Lonsdale,Texas,Office Supplies,Fasteners,OIC Thumb-Tacks,1.82,2,0.62
23-05-2017,Ken Lonsdale,Texas,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,-46.72
23-05-2017,Ken Lonsdale,Texas,Office Supplies,Storage,Tennsco Commercial Shelving,48.82,3,-11.59
23-05-2017,Ken Lonsdale,Texas,Office Supplies,Binders,Storex Dura Pro Binders,1.19,1,-1.96
25-05-2017,Mick Hernandez,Georgia,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,13.43
25-05-2017,Trudy Brown,New York,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,207.48
25-05-2017,Trudy Brown,New York,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,8,13.2
25-05-2017,Trudy Brown,New York,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,1.48
25-05-2017,Trudy Brown,New York,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.03
25-05-2017,Jeremy Lonsdale,Texas,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.14,3,-11.28
26-05-2017,Kimberly Carter,Kentucky,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,62.53
26-05-2017,Kimberly Carter,Kentucky,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.77
26-05-2017,Bryan Mills,Virginia,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,6.92
26-05-2017,Carlos Daly,California,Office Supplies,Paper,Xerox 201,12.96,2,6.22
27-05-2017,Dianna Wilson,Kentucky,Office Supplies,Binders,Binding Machine Supplies,58.34,2,28
27-05-2017,Dianna Wilson,Kentucky,Technology,Phones,Google Nexus 5,539.97,3,134.99
27-05-2017,Eric Hoffmann,Tennessee,Office Supplies,Paper,Xerox 2,25.92,5,9.07
27-05-2017,Roy Phan,Washington,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,9.82
27-05-2017,Roy Phan,Washington,Office Supplies,Art,Staples in misc. colors,31.44,3,7.86
27-05-2017,James Galang,Idaho,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35,4,14.7
27-05-2017,James Galang,Idaho,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5,28.63
27-05-2017,James Galang,Idaho,Technology,Phones,Nokia Lumia 925,302.38,3,22.68
27-05-2017,Duane Noonan,Oklahoma,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,138.42
27-05-2017,Bart Watters,North Carolina,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,3,0.34
27-05-2017,Bart Watters,North Carolina,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,-10.05
28-05-2017,Patrick O'Donnell,South Carolina,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,33.22
28-05-2017,Jonathan Howell,Texas,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.37,4,4.08
28-05-2017,Lori Olson,New Hampshire,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8,101.45
28-05-2017,Tiffany House,Illinois,Furniture,Chairs,"Global Task Chair, Black",106.87,3,-29.01
28-05-2017,Tiffany House,Illinois,Office Supplies,Binders,Storex Dura Pro Binders,3.56,3,-6.24
28-05-2017,Candace McMahon,Arizona,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,19.6
28-05-2017,Candace McMahon,Arizona,Office Supplies,Paper,Xerox 230,15.55,3,5.44
28-05-2017,Candace McMahon,Arizona,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.97,4,54.39
28-05-2017,Michael Dominguez,Maryland,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,9.89
28-05-2017,Michael Dominguez,Maryland,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,36.29
28-05-2017,Alice McCarthy,Ohio,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.87,3,5.03
28-05-2017,Alice McCarthy,Ohio,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,-64.94
